,59490
1st match in series,2013-2014,2,2,2,0,0,1.000,954,29,1138,32.89,5.02,,59490
2nd match in series,1999-2014,4,4,4,0,0,1.000,1747,55,2173,31.76,4.82,,59490
3rd match in series,2001-2019,5,4,4,0,1,1.000,1555,51,1938,30.49,4.81,,59490
4th match in series,2001-2019,2,2,2,0,0,1.000,1208,28,1162,43.14,6.23,,59490
6th match in series,2003-2003,1,1,1,0,0,1.000,506,17,592,29.76,5.12,,59490
7th match in series,2003-2003,1,1,1,0,0,1.000,496,9,561,55.11,5.30,,59490
,59490
World Cup,2007-2007,6,6,6,0,0,1.000,2572,77,2996,33.40,5.15,,59490
overall,1978-2007,11,11,11,0,0,1.000,4641,150,6082,30.94,4.57,Profile,59495
Australia,1978-1978,1,0,1,0,0,0.000,181,7,216,25.85,5.02,,59495
Bangladesh,2007-2007,2,2,0,0,0,-,484,7,525,69.14,5.53,,59495
Bermuda,2007-2007,2,0,2,0,0,0.000,411,16,600,25.68,4.11,,59495
Canada,2007-2007,2,1,1,0,0,1.000,472,14,564,33.71,5.02,,59495
India,1989-1989,1,0,1,0,0,0.000,237,8,300,29.62,4.74,,59495
New Zealand,1985-1985,1,0,1,0,0,0.000,208,8,276,26.00,4.52,,59495
Pakistan,1988-2000,2,1,1,0,0,1.000,366,14,559,26.14,3.92,,59495
South Africa,2001-2001,1,1,0,0,0,-,221,2,275,110.50,4.82,,59495
West Indies,1978-2006,7,6,1,0,0,6.000,1567,46,1889,34.06,4.97,,59495
Zimbabwe,2000-2006,3,0,3,0,0,0.000,494,28,878,17.64,3.37,,59495
,59495
home,1978-2006,7,6,1,0,0,6.000,1567,46,1889,34.06,4.97,,59495
away,1978-2006,7,1,6,0,0,0.166,1308,53,1921,24.67,4.08,,59495
neutral,2000-2007,4,4,4,0,0,1.000,1766,51,2272,34.62,4.66,,59495
,59495
1970s,1978-1978,1,1,1,0,0,1.000,494,16,516,30.87,5.74,,59495
1980s,1985-1989,3,3,3,0,0,1.000,1249,40,1611,31.22,4.65,,59495
2000s,2000-2007,7,7,7,0,0,1.000,2898,94,3955,30.82,4.39,,59495
,59495
won the toss,1978-2007,11,4,7,0,0,0.571,2285,76,3020,30.06,4.53,,59495
lost the toss,1978-2007,11,7,4,0,0,1.750,2356,74,3062,31.83,4.61,,59495
,59495
won toss & batted,1989-2007,5,1,4,0,0,0.250,1089,42,1500,25.92,4.35,,59495
won toss & fielded,1978-2007,6,3,3,0,0,1.000,1196,34,1520,35.17,4.72,,59495
lost toss & sent in,1978-2007,6,3,3,0,0,1.000,1359,48,1752,28.31,4.65,,59495
lost toss & fielded,1989-2007,5,4,1,0,0,4.000,997,26,1310,38.34,4.56,,59495
,59495
matches batting first,1978-2007,11,4,7,0,0,0.571,2448,90,3252,27.20,4.51,,59495
matches fielding first,1978-2007,11,7,4,0,0,1.750,2193,60,2830,36.55,4.64,,59495
,59495
1st match innings,1978-2007,11,4,7,0,0,0.571,2448,90,3252,27.20,4.51,,59495
2nd match innings,1978-2007,11,7,4,0,0,1.750,2193,60,2830,36.55,4.64,,59495
,59495
won match,1978-2007,11,11,0,0,0,-,2459,59,2936,41.67,5.02,,59495
lost match,1978-2007,11,0,11,0,0,0.000,2182,91,3146,23.97,4.16,,59495
,59495
won batting first,1978-2007,4,4,0,0,0,-,1064,31,1176,34.32,5.42,,59495
won fielding first,1988-2007,7,7,0,0,0,-,1395,28,1760,49.82,4.75,,59495
lost batting first,1988-2007,7,0,7,0,0,0.000,1384,59,2076,23.45,4.00,,59495
lost fielding first,1978-2007,4,0,4,0,0,0.000,798,32,1070,24.93,4.47,,59495
,59495
2 team series,1978-2006,7,7,7,0,0,1.000,2875,99,3810,29.04,4.52,,59495
3-4 team tournaments,2000-2007,4,4,4,0,0,1.000,1766,51,2272,34.62,4.66,,59495
,59495
1st match in series,1978-2006,3,3,3,0,0,1.000,1238,46,1598,26.91,4.64,,59495
2nd match in series,1988-2006,3,3,3,0,0,1.000,1160,43,1652,26.97,4.21,,59495
4th match in series,1989-1989,1,1,1,0,0,1.000,477,10,560,47.70,5.11,,59495
overall,2002-2019,30,26,26,1,3,1.000,12263,377,14695,32.52,5.00,Profile,59518
Afghanistan,2017-2017,3,1,1,0,1,1.000,347,16,525,21.68,3.96,,59518
Australia,2003-2012,4,3,1,0,0,3.000,944,26,1068,36.30,5.30,,59518
Canada,2007-2007,3,0,3,0,0,0.000,676,26,896,26.00,4.52,,59518
England,2004-2019,7,3,4,0,0,0.750,1512,47,1741,32.17,5.21,,59518
India,2009-2009,2,1,0,0,1,-,159,4,131,39.75,7.28,,59518
Kenya,2007-2007,3,1,2,0,0,0.500,563,23,814,24.47,4.14,,59518
New Zealand,2002-2007,5,3,2,0,0,1.500,1362,30,1446,45.40,5.65,,59518
Pakistan,2005-2013,7,6,0,1,0,-,1667,35,1916,47.62,5.22,,59518
South Africa,2007-2007,1,0,1,0,0,0.000,149,10,263,14.90,3.39,,59518
Sri Lanka,2008-2008,1,0,0,0,1,0.000,257,8,300,32.12,5.14,,59518
West Indies,2002-2019,23,8,11,1,3,0.727,4475,142,5299,31.51,5.06,,59518
Zimbabwe,2006-2006,1,0,1,0,0,0.000,152,10,296,15.20,3.08,,59518
,59518
home,2002-2019,23,8,11,1,3,0.727,4475,142,5299,31.51,5.06,,59518
away,2002-2019,23,11,8,1,3,1.375,4677,141,5590,33.17,5.02,,59518
neutral,2007-2007,7,7,7,0,0,1.000,3111,94,3806,33.09,4.90,,59518
,59518
2000s,2002-2009,19,17,17,0,2,1.000,8044,236,9451,34.08,5.10,,59518
2010s,2011-2019,11,9,9,1,1,1.000,4219,141,5244,29.92,4.82,,59518
,59518
won the toss,2002-2019,30,12,14,1,3,0.857,5805,195,7215,29.76,4.82,,59518
lost the toss,2002-2019,30,14,12,1,3,1.166,6458,182,7480,35.48,5.18,,59518
,59518
won toss & batted,2002-2017,8,2,6,0,0,0.333,1514,67,2242,22.59,4.05,,59518
won toss & fielded,2002-2019,21,10,8,1,2,1.250,4291,128,4973,33.52,5.17,,59518
lost toss & sent in,2002-2019,21,8,10,1,2,0.800,5033,145,5644,34.71,5.35,,59518
lost toss & fielded,2002-2017,8,6,2,0,0,3.000,1425,37,1836,38.51,4.65,,59518
,59518
matches batting first,2002-2019,29,10,16,1,2,0.625,6547,212,7886,30.88,4.98,,59518
matches fielding first,2002-2019,29,16,10,1,2,1.600,5716,165,6809,34.64,5.03,,59518
,59518
1st match innings,2002-2019,29,10,16,1,2,0.625,6547,212,7886,30.88,4.98,,59518
2nd match innings,2002-2019,28,16,10,1,1,1.600,5716,165,6809,34.64,5.03,,59518
,59518
day match,2002-2013,24,22,22,1,1,1.000,10755,312,12552,34.47,5.14,,59518
day/night match,2006-2019,6,4,4,0,2,1.000,1508,65,2143,23.20,4.22,,59518
,59518
won match,2002-2019,26,26,0,0,0,-,5967,122,6495,48.90,5.51,,59518
lost match,2002-2019,26,0,26,0,0,0.000,5473,229,7145,23.89,4.59,,59518
tied match,2013-2013,1,0,0,1,0,0.000,458,15,600,30.53,4.58,,59518
no result,2008-2017,3,0,0,0,3,0.000,365,11,455,33.18,4.81,,59518
,59518
won batting first,2003-2017,10,10,0,0,0,-,2751,63,2874,43.66,5.74,,59518
won fielding first,2002-2019,16,16,0,0,0,-,3216,59,3621,54.50,5.32,,59518
lost batting first,2002-2019,16,0,16,0,0,0.000,3283,134,4367,24.50,4.51,,59518
lost fielding first,2003-2017,10,0,10,0,0,0.000,2190,95,2778,23.05,4.73,,59518
tied batting first,2013-2013,1,0,0,1,0,0.000,229,6,300,38.16,4.58,,59518
tied fielding first,2013-2013,1,0,0,1,0,0.000,229,9,300,25.44,4.58,,59518
no result batting first,2008-2009,2,0,0,0,2,0.000,284,9,345,31.55,4.93,,59518
no result fielding first,2008-2009,2,0,0,0,2,0.000,81,2,110,40.50,4.41,,59518
,59518
2 team series,2002-2019,23,19,19,1,3,1.000,9152,283,10889,32.33,5.04,,59518
5+ team tournaments,2007-2007,7,7,7,0,0,1.000,3111,94,3806,33.09,4.90,,59518
,59518
1st match in series,2011-2017,2,2,2,0,0,1.000,804,24,1117,33.50,4.31,,59518
2nd match in series,2002-2017,4,4,4,0,0,1.000,1690,58,2234,29.13,4.53,,59518
3rd match in series,2002-2017,7,4,4,1,2,1.000,2637,75,3040,35.16,5.20,,59518
4th match in series,2009-2013,3,2,2,0,1,1.000,1023,29,1098,35.27,5.59,,59518
5th match in series,2004-2019,6,6,6,0,0,1.000,2436,83,2817,29.34,5.18,,59518
6th match in series,2004-2004,1,1,1,0,0,1.000,562,14,583,40.14,5.78,,59518
,59518
World Cup,2007-2007,7,7,7,0,0,1.000,3111,94,3806,33.09,4.90,,59518
,59518
tournament semi-finals,2007-2007,1,1,1,0,0,1.000,302,13,452,23.23,4.00,,59518
preliminary matches,2007-2007,6,6,6,0,0,1.000,2809,81,3354,34.67,5.02,,59518
overall,1992-2018,4,4,4,0,0,1.000,1596,62,2129,25.74,4.49,Profile,59534
Afghanistan,2018-2018,2,0,2,0,0,0.000,450,19,574,23.68,4.70,,59534
Hong Kong,2018-2018,2,1,1,0,0,1.000,332,18,530,18.44,3.75,,59534
New Zealand,1992-1992,1,1,0,0,0,-,244,7,300,34.85,4.88,,59534
Scotland,2018-2018,2,2,0,0,0,-,348,9,425,38.66,4.91,,59534
Zimbabwe,1992-1992,1,0,1,0,0,0.000,222,9,300,24.66,4.44,,59534
,59534
home,1992-1992,1,0,1,0,0,0.000,222,9,300,24.66,4.44,,59534
away,1992-1992,1,1,0,0,0,-,244,7,300,34.85,4.88,,59534
neutral,2018-2018,3,3,3,0,0,1.000,1130,46,1529,24.56,4.43,,59534
,59534
1990s,1992-1992,1,1,1,0,0,1.000,466,16,600,29.12,4.66,,59534
2010s,2018-2018,3,3,3,0,0,1.000,1130,46,1529,24.56,4.43,,59534
,59534
won the toss,1992-2018,4,2,2,0,0,1.000,765,27,1001,28.33,4.58,,59534
lost the toss,1992-2018,4,2,2,0,0,1.000,831,35,1128,23.74,4.42,,59534
,59534
won toss & fielded,1992-2018,4,2,2,0,0,1.000,765,27,1001,28.33,4.58,,59534
lost toss & sent in,1992-2018,4,2,2,0,0,1.000,831,35,1128,23.74,4.42,,59534
,59534
matches batting first,1992-2018,4,2,2,0,0,1.000,831,35,1128,23.74,4.42,,59534
matches fielding first,1992-2018,4,2,2,0,0,1.000,765,27,1001,28.33,4.58,,59534
,59534
1st match innings,1992-2018,4,2,2,0,0,1.000,831,35,1128,23.74,4.42,,59534
2nd match innings,1992-2018,4,2,2,0,0,1.000,765,27,1001,28.33,4.58,,59534
,59534
won match,1992-2018,4,4,0,0,0,-,833,24,1025,34.70,4.87,,59534
lost match,1992-2018,4,0,4,0,0,0.000,763,38,1104,20.07,4.14,,59534
,59534
won batting first,1992-2018,2,2,0,0,0,-,485,15,600,32.33,4.85,,59534
won fielding first,2018-2018,2,2,0,0,0,-,348,9,425,38.66,4.91,,59534
lost batting first,2018-2018,2,0,2,0,0,0.000,346,20,528,17.30,3.93,,59534
lost fielding first,1992-2018,2,0,2,0,0,0.000,417,18,576,23.16,4.34,,59534
,59534
2 team series,1992-1992,1,1,1,0,0,1.000,466,16,600,29.12,4.66,,59534
5+ team tournaments,2018-2018,3,3,3,0,0,1.000,1130,46,1529,24.56,4.43,,59534
,59534
1st match in series,1992-1992,1,1,1,0,0,1.000,466,16,600,29.12,4.66,,59534
,59534
World Cup Qualifier,2018-2018,3,3,3,0,0,1.000,1130,46,1529,24.56,4.43,,59534
overall,1996-2018,80,74,74,3,3,1.000,34882,1092,41757,31.94,5.01,Profile,59537
Afghanistan,2014-2018,10,5,5,0,0,1.000,2242,84,2875,26.69,4.67,,59537
Australia,1999-2003,2,2,0,0,0,-,551,9,585,61.22,5.65,,59537
Bangladesh,2001-2013,11,7,4,0,0,1.750,2806,75,3067,37.41,5.48,,59537
England,1996-2004,7,6,1,0,0,6.000,1494,44,1941,33.95,4.61,,59537
Hong Kong,2018-2018,1,0,1,0,0,0.000,174,10,281,17.40,3.71,,59537
India,1997-2013,10,7,3,0,0,2.333,2031,46,2501,44.15,4.87,,59537
Kenya,2002-2006,3,1,2,0,0,0.500,644,26,774,24.76,4.99,,59537
Netherlands,2003-2003,1,0,1,0,0,0.000,202,9,300,22.44,4.04,,59537
New Zealand,1997-2011,6,2,3,1,0,0.666,1689,47,1716,35.93,5.90,,59537
Pakistan,2002-2018,9,8,0,0,1,-,2301,33,2159,69.72,6.39,,59537
Scotland,2018-2018,2,1,0,1,0,-,532,16,595,33.25,5.36,,59537
South Africa,2001-2014,5,5,0,0,0,-,1310,24,1343,54.58,5.85,,59537
Sri Lanka,1999-2016,9,6,1,0,2,6.000,1637,46,1803,35.58,5.44,,59537
U.A.E.,2018-2018,1,0,1,0,0,0.000,249,10,286,24.90,5.22,,59537
West Indies,2001-2016,8,3,4,1,0,0.750,1843,55,2201,33.50,5.02,,59537
Zimbabwe,1996-2018,75,21,48,3,3,0.437,15177,558,19330,27.19,4.71,,59537
,59537
home,1996-2018,75,21,48,3,3,0.437,15177,558,19330,27.19,4.71,,59537
away,1996-2018,75,48,21,3,3,2.285,17272,458,19635,37.71,5.27,,59537
neutral,2001-2018,5,5,5,0,0,1.000,2433,76,2792,32.01,5.22,,59537
,59537
1990s,1996-1999,8,6,6,1,1,1.000,3263,114,4177,28.62,4.68,,59537
2000s,2000-2009,34,33,33,0,1,1.000,15328,447,18017,34.29,5.10,,59537
2010s,2010-2018,38,35,35,2,1,1.000,16291,531,19563,30.67,4.99,,59537
,59537
won the toss,1996-2018,80,38,36,3,3,1.055,17316,540,20590,32.06,5.04,,59537
lost the toss,1996-2018,80,36,38,3,3,0.947,17566,552,21167,31.82,4.97,,59537
,59537
won toss & batted,1997-2018,39,15,19,3,2,0.789,9210,286,10621,32.20,5.20,,59537
won toss & fielded,1996-2018,41,23,17,0,1,1.352,8106,254,9969,31.91,4.87,,59537
lost toss & sent in,1996-2018,41,17,23,0,1,0.739,9804,336,11729,29.17,5.01,,59537
lost toss & fielded,1997-2018,39,19,15,3,2,1.266,7762,216,9438,35.93,4.93,,59537
,59537
matches batting first,1996-2018,80,32,42,3,3,0.761,19014,622,22350,30.56,5.10,,59537
matches fielding first,1996-2018,80,42,32,3,3,1.312,15868,470,19407,33.76,4.90,,59537
,59537
1st match innings,1996-2018,80,32,42,3,3,0.761,19014,622,22350,30.56,5.10,,59537
2nd match innings,1996-2018,78,42,32,3,1,1.312,15868,470,19407,33.76,4.90,,59537
,59537
won match,1996-2018,74,74,0,0,0,-,17916,372,19387,48.16,5.54,,59537
lost match,1996-2018,74,0,74,0,0,0.000,15089,650,20041,23.21,4.51,,59537
tied match,1997-2018,3,0,0,3,0,0.000,1400,55,1775,25.45,4.73,,59537
no result,1999-2016,3,0,0,0,3,0.000,477,15,554,31.80,5.16,,59537
,59537
won batting first,1999-2018,32,32,0,0,0,-,9344,214,9468,43.66,5.92,,59537
won fielding first,1996-2018,42,42,0,0,0,-,8572,158,9919,54.25,5.18,,59537
lost batting first,1996-2018,42,0,42,0,0,0.000,8558,366,11537,23.38,4.45,,59537
lost fielding first,1999-2018,32,0,32,0,0,0.000,6531,284,8504,22.99,4.60,,59537
tied batting first,1997-2018,3,0,0,3,0,0.000,700,28,880,25.00,4.77,,59537
tied fielding first,1997-2018,3,0,0,3,0,0.000,700,27,895,25.92,4.69,,59537
no result batting first,1999-2016,3,0,0,0,3,0.000,412,14,465,29.42,5.31,,59537
no result fielding first,1999-2016,3,0,0,0,3,0.000,65,1,89,65.00,4.38,,59537
,59537
2 team series,1996-2018,60,58,58,1,1,1.000,26498,821,31853,32.27,4.99,,59537
3-4 team tournaments,2001-2016,13,11,11,1,1,1.000,5496,164,6338,33.51,5.20,,59537
5+ team tournaments,2003-2018,7,5,5,1,1,1.000,2888,107,3566,26.99,4.85,,59537
,59537
1st match in series,1996-2018,20,18,18,1,1,1.000,8653,262,10554,33.02,4.91,,59537
2nd match in series,1998-2018,14,14,14,0,0,1.000,6110,203,7524,30.09,4.87,,59537
3rd match in series,2000-2018,11,11,11,0,0,1.000,5039,139,5573,36.25,5.42,,59537
4th match in series,2001-2018,9,9,9,0,0,1.000,4061,134,4938,30.30,4.93,,59537
5th match in series,2001-2018,6,6,6,0,0,1.000,2635,83,3264,31.74,4.84,,59537
,59537
World Cup,2003-2003,3,2,2,0,1,1.000,1070,32,1269,33.43,5.05,,59537
World Cup Qualifier,2018-2018,4,3,3,1,0,1.000,1818,75,2297,24.24,4.74,,59537
,59537
tournament finals,2016-2016,1,1,1,0,0,1.000,326,14,444,23.28,4.40,,59537
preliminary matches,2001-2018,19,15,15,2,2,1.000,8058,257,9460,31.35,5.11,,59537
overall,1992-2019,151,149,149,1,1,1.000,63725,2193,81164,29.05,4.71,Profile,59545
Afghanistan,2017-2018,8,6,2,0,0,3.000,1560,63,2131,24.76,4.39,,59545
Australia,1999-2014,10,7,3,0,0,2.333,2432,53,2627,45.88,5.55,,59545
Bangladesh,2001-2011,17,6,11,0,0,0.545,3534,148,4868,23.87,4.35,,59545
England,1997-2004,8,6,2,0,0,3.000,1676,48,2108,34.91,4.77,,59545
India,1992-2016,21,16,5,0,0,3.200,4796,121,5629,39.63,5.11,,59545
Ireland,2010-2018,11,4,7,0,0,0.571,2384,94,3143,25.36,4.55,,59545
Kenya,2002-2009,8,2,5,0,1,0.400,1589,77,2183,20.63,4.36,,59545
Namibia,2003-2003,1,0,1,0,0,0.000,104,5,151,20.80,4.13,,59545
New Zealand,1992-2015,12,9,3,0,0,3.000,3034,63,3415,48.15,5.33,,59545
Pakistan,1993-2015,17,13,3,1,0,4.333,4067,91,4760,44.69,5.12,,59545
P.N.G.,2018-2018,2,0,2,0,0,0.000,348,20,455,17.40,4.58,,59545
Scotland,2018-2018,2,0,2,0,0,0.000,371,15,498,24.73,4.46,,59545
South Africa,1995-2014,11,10,1,0,0,10.000,2847,70,3065,40.67,5.57,,59545
Sri Lanka,1994-2016,19,15,4,0,0,3.750,3761,112,4657,33.58,4.84,,59545
U.A.E.,2018-2019,6,2,4,0,0,0.500,1086,56,1625,19.39,4.00,,59545
West Indies,2001-2018,15,10,5,0,0,2.000,3491,104,4138,33.56,5.06,,59545
Zimbabwe,1992-2019,134,43,89,1,1,0.483,26645,1053,35711,25.30,4.47,,59545
,59545
home,1992-2019,134,43,89,1,1,0.483,26645,1053,35711,25.30,4.47,,59545
away,1992-2019,134,89,43,1,1,2.069,29086,889,35837,32.71,4.86,,59545
neutral,2001-2018,17,17,17,0,0,1.000,7994,251,9616,31.84,4.98,,59545
,59545
1990s,1992-1999,23,22,22,1,0,1.000,9908,328,12953,30.20,4.58,,59545
2000s,2000-2009,64,63,63,0,1,1.000,26550,937,33935,28.33,4.69,,59545
2010s,2010-2019,64,64,64,0,0,1.000,27267,928,34276,29.38,4.77,,59545
,59545
won the toss,1992-2019,151,64,85,1,1,0.752,31018,1122,40158,27.64,4.63,,59545
lost the toss,1992-2019,151,85,64,1,1,1.328,32707,1071,41006,30.53,4.78,,59545
,59545
won toss & batted,1992-2019,54,20,32,1,1,0.625,12112,448,15670,27.03,4.63,,59545
won toss & fielded,1992-2019,97,44,53,0,0,0.830,18906,674,24488,28.05,4.63,,59545
lost toss & sent in,1992-2019,97,53,44,0,0,1.204,22444,757,27929,29.64,4.82,,59545
lost toss & fielded,1992-2019,54,32,20,1,1,1.600,10263,314,13077,32.68,4.70,,59545
,59545
matches batting first,1992-2019,151,73,76,1,1,0.960,34556,1205,43599,28.67,4.75,,59545
matches fielding first,1992-2019,151,76,73,1,1,1.041,29169,988,37565,29.52,4.65,,59545
,59545
1st match innings,1992-2019,151,73,76,1,1,0.960,34556,1205,43599,28.67,4.75,,59545
2nd match innings,1992-2019,151,76,73,1,1,1.041,29169,988,37565,29.52,4.65,,59545
,59545
won match,1992-2019,149,149,0,0,0,-,34272,830,40136,41.29,5.12,,59545
lost match,1992-2019,149,0,149,0,0,0.000,28787,1333,40098,21.59,4.30,,59545
tied match,1995-1995,1,0,0,1,0,0.000,438,19,599,23.05,4.38,,59545
no result,2002-2002,1,0,0,0,1,0.000,228,11,331,20.72,4.13,,59545
,59545
won batting first,1992-2019,73,73,0,0,0,-,18694,526,21496,35.53,5.21,,59545
won fielding first,1992-2019,76,76,0,0,0,-,15578,304,18640,51.24,5.01,,59545
lost batting first,1992-2019,76,0,76,0,0,0.000,15432,660,21503,23.38,4.30,,59545
lost fielding first,1992-2019,73,0,73,0,0,0.000,13355,673,18595,19.84,4.30,,59545
tied batting first,1995-1995,1,0,0,1,0,0.000,219,9,300,24.33,4.38,,59545
tied fielding first,1995-1995,1,0,0,1,0,0.000,219,10,299,21.90,4.39,,59545
no result batting first,2002-2002,1,0,0,0,1,0.000,211,10,300,21.10,4.22,,59545
no result fielding first,2002-2002,1,0,0,0,1,0.000,17,1,31,17.00,3.29,,59545
,59545
2 team series,1992-2019,116,114,114,1,1,1.000,48105,1677,62027,28.68,4.65,,59545
3-4 team tournaments,2001-2016,22,22,22,0,0,1.000,10059,315,12069,31.93,5.00,,59545
5+ team tournaments,2003-2018,13,13,13,0,0,1.000,5561,201,7068,27.66,4.72,,59545
,59545
only match in series,1992-1993,2,2,2,0,0,1.000,777,33,1172,23.54,3.97,,59545
1st match in series,1994-2019,27,25,25,1,1,1.000,11243,363,14849,30.97,4.54,,59545
2nd match in series,1992-2019,32,32,32,0,0,1.000,13608,449,17175,30.30,4.75,,59545
3rd match in series,1994-2019,34,34,34,0,0,1.000,13992,517,17788,27.06,4.71,,59545
4th match in series,1999-2019,12,12,12,0,0,1.000,4813,175,6271,27.50,4.60,,59545
5th match in series,1999-2017,9,9,9,0,0,1.000,3672,140,4772,26.22,4.61,,59545
,59545
World Cup,2003-2003,2,2,2,0,0,1.000,871,24,1019,36.29,5.12,,59545
World Cup Qualifier,2018-2018,11,11,11,0,0,1.000,4690,177,6049,26.49,4.65,,59545
,59545
tournament finals,2001-2018,5,5,5,0,0,1.000,2368,65,2758,36.43,5.15,,59545
preliminary matches,2001-2018,30,30,30,0,0,1.000,13252,451,16379,29.38,4.85,,59545
overall,2007-2017,17,17,17,0,0,1.000,7548,252,9205,29.95,4.91,Profile,208543
Australia,2007-2007,3,3,0,0,0,-,676,9,667,75.11,6.08,,208543
Bangladesh,2007-2007,2,0,2,0,0,0.000,278,16,423,17.37,3.94,,208543
England,2007-2017,7,4,3,0,0,1.333,1722,49,2058,35.14,5.02,,208543
India,2011-2017,4,2,2,0,0,1.000,803,31,1110,25.90,4.34,,208543
New Zealand,2007-2007,2,2,0,0,0,-,357,4,412,89.25,5.19,,208543
South Africa,2010-2010,2,2,0,0,0,-,580,12,588,48.33,5.91,,208543
Sri Lanka,2007-2007,1,1,0,0,0,-,235,10,300,23.50,4.70,,208543
West Indies,2007-2017,13,3,10,0,0,0.300,2897,121,3647,23.94,4.76,,208543
,208543
home,2007-2017,13,3,10,0,0,0.300,2897,121,3647,23.94,4.76,,208543
away,2007-2017,13,10,3,0,0,3.333,3126,83,3693,37.66,5.07,,208543
neutral,2007-2007,4,4,4,0,0,1.000,1525,48,1865,31.77,4.90,,208543
,208543
2000s,2007-2007,6,6,6,0,0,1.000,2422,77,2942,31.45,4.93,,208543
2010s,2010-2017,11,11,11,0,0,1.000,5126,175,6263,29.29,4.91,,208543
,208543
won the toss,2007-2017,17,7,10,0,0,0.700,3569,126,4399,28.32,4.86,,208543
lost the toss,2007-2017,17,10,7,0,0,1.428,3979,126,4806,31.57,4.96,,208543
,208543
won toss & batted,2007-2017,4,2,2,0,0,1.000,961,34,1186,28.26,4.86,,208543
won toss & fielded,2007-2017,13,5,8,0,0,0.625,2608,92,3213,28.34,4.87,,208543
lost toss & sent in,2007-2017,13,8,5,0,0,1.600,3044,97,3645,31.38,5.01,,208543
lost toss & fielded,2007-2017,4,2,2,0,0,1.000,935,29,1161,32.24,4.83,,208543
,208543
matches batting first,2007-2017,17,10,7,0,0,1.428,4005,131,4831,30.57,4.97,,208543
matches fielding first,2007-2017,17,7,10,0,0,0.700,3543,121,4374,29.28,4.86,,208543
,208543
1st match innings,2007-2017,17,10,7,0,0,1.428,4005,131,4831,30.57,4.97,,208543
2nd match innings,2007-2017,17,7,10,0,0,0.700,3543,121,4374,29.28,4.86,,208543
,208543
won match,2007-2017,17,17,0,0,0,-,4022,94,4604,42.78,5.24,,208543
lost match,2007-2017,17,0,17,0,0,0.000,3526,158,4601,22.31,4.59,,208543
,208543
won batting first,2007-2017,10,10,0,0,0,-,2694,67,2988,40.20,5.40,,208543
won fielding first,2007-2017,7,7,0,0,0,-,1328,27,1616,49.18,4.93,,208543
lost batting first,2007-2017,7,0,7,0,0,0.000,1311,64,1843,20.48,4.26,,208543
lost fielding first,2007-2017,10,0,10,0,0,0.000,2215,94,2758,23.56,4.81,,208543
,208543
2 team series,2010-2017,11,11,11,0,0,1.000,5126,175,6263,29.29,4.91,,208543
5+ team tournaments,2007-2007,6,6,6,0,0,1.000,2422,77,2942,31.45,4.93,,208543
,208543
1st match in series,2010-2017,3,3,3,0,0,1.000,1565,45,1737,34.77,5.40,,208543
2nd match in series,2010-2017,3,3,3,0,0,1.000,1356,48,1701,28.25,4.78,,208543
3rd match in series,2011-2017,3,3,3,0,0,1.000,1443,45,1693,32.06,5.11,,208543
4th match in series,2011-2017,2,2,2,0,0,1.000,762,37,1132,20.59,4.03,,208543
,208543
World Cup,2007-2007,6,6,6,0,0,1.000,2422,77,2942,31.45,4.93,,208543
overall,2007-2018,21,21,21,0,0,1.000,9084,324,11480,28.03,4.74,Profile,208544
Australia,2016-2016,2,1,1,0,0,1.000,259,14,360,18.50,4.31,,208544
Bangladesh,2007-2018,3,2,1,0,0,2.000,798,18,900,44.33,5.32,,208544
England,2007-2009,3,2,1,0,0,2.000,779,24,890,32.45,5.25,,208544
Ireland,2007-2007,3,0,3,0,0,0.000,504,28,725,18.00,4.17,,208544
New Zealand,2007-2007,1,1,0,0,0,-,263,8,300,32.87,5.26,,208544
Pakistan,2011-2017,6,3,3,0,0,1.000,1384,43,1694,32.18,4.90,,208544
South Africa,2007-2016,5,3,2,0,0,1.500,938,41,1352,22.87,4.16,,208544
Sri Lanka,2007-2007,2,1,1,0,0,1.000,512,15,597,34.13,5.14,,208544
West Indies,2007-2018,15,7,8,0,0,0.875,3187,118,4063,27.00,4.70,,208544
Zimbabwe,2010-2010,2,1,1,0,0,1.000,460,15,599,30.66,4.60,,208544
,208544
home,2007-2018,15,7,8,0,0,0.875,3187,118,4063,27.00,4.70,,208544
away,2007-2018,15,8,7,0,0,1.142,3512,104,4218,33.76,4.99,,208544
neutral,2007-2016,6,6,6,0,0,1.000,2385,102,3199,23.38,4.47,,208544
,208544
2000s,2007-2009,8,8,8,0,0,1.000,3568,130,4428,27.44,4.83,,208544
2010s,2010-2018,13,13,13,0,0,1.000,5516,194,7052,28.43,4.69,,208544
,208544
won the toss,2007-2018,21,10,11,0,0,0.909,4494,166,5823,27.07,4.63,,208544
lost the toss,2007-2018,21,11,10,0,0,1.100,4590,158,5657,29.05,4.86,,208544
,208544
won toss & batted,2007-2018,12,7,5,0,0,1.400,2760,97,3525,28.45,4.69,,208544
won toss & fielded,2007-2018,9,3,6,0,0,0.500,1734,69,2298,25.13,4.52,,208544
lost toss & sent in,2007-2018,9,6,3,0,0,2.000,2139,68,2502,31.45,5.12,,208544
lost toss & fielded,2007-2018,12,5,7,0,0,0.714,2451,90,3155,27.23,4.66,,208544
,208544
matches batting first,2007-2018,21,13,8,0,0,1.625,4899,165,6027,29.69,4.87,,208544
matches fielding first,2007-2018,21,8,13,0,0,0.615,4185,159,5453,26.32,4.60,,208544
,208544
